year,month,day,tempHigh,tempAvg,tempLow,DPHigh,DPAvg,DPLow,humidityHigh,humidityAvg,humidityLow,SLPHigh,SLPAvg,SLPLow,visibilityHigh,visibilityAvg,visibilityLow,windAvg,Rainfall,AQI
2017,7,15,33,29,26,27,26,25,94,77,60,1003,1001,998,6,5,5,8,0.0,22.0
2017,7,16,34,30,27,28,26,25,94,74,51,1001,998,990,6,6,5,8,0.76,28.0
2017,7,17,34,31,27,28,27,26,94,77,58,1001,998,996,6,5,4,8,1.02,40.0
2017,7,18,33,30,27,27,26,25,89,79,63,1001,1000,998,5,5,3,6,1.02,27.0
2017,7,19,27,27,26,26,25,25,100,94,81,1003,1001,1000,5,3,2,16,21.08,12.0
2017,7,20,29,27,25,27,26,25,96,94,89,1003,1001,1000,4,4,3,16,26.92,17.0
2017,7,21,29,27,24,27,26,24,96,91,84,1004,1002,999,5,5,3,11,0.0,13.0
2017,7,22,32,29,26,28,26,25,94,84,68,1012,1002,999,6,5,4,10,1.02,22.0
2017,7,23,27,26,25,26,26,24,100,96,84,1003,1001,1000,5,2,1,16,0.0,14.0
2017,7,24,26,24,23,25,24,23,100,98,89,1003,1002,1000,5,2,1,8,61.98,10.0
2017,7,25,27,26,24,25,24,24,100,93,88,1003,1002,1000,5,4,3,3,0.51,11.0
2017,7,26,33,28,23,27,26,24,94,82,65,1004,1003,1001,6,5,5,6,0.51,23.0
2017,7,27,32,29,26,27,27,25,94,81,68,1005,1003,1002,6,5,3,10,0.0,36.0
2017,7,28,33,29,26,27,27,26,89,78,65,1006,1004,1002,6,5,5,6,0.0,39.0
2017,7,29,31,29,28,28,27,27,94,87,76,1007,1004,1002,5,5,3,3,0.0,36.0
2017,7,30,33,30,27,28,27,25,94,82,70,1005,1003,1001,6,6,5,10,0.0,41.0
2017,7,31,33,29,26,27,26,20,95,76,39,1005,1003,1000,6,5,5,11,0.0,33.0
2017,8,1,33,30,27,28,27,25,95,80,68,1004,1003,1001,6,5,3,11,0.0,279.5
2017,8,2,33,30,27,29,27,23,89,79,68,1003,1002,999,6,5,3,13,0.0,178.0
2017,8,3,33,30,27,28,27,26,94,81,65,1002,999,996,10,6,5,13,0.0,165.0
2017,8,4,34,30,27,27,26,25,89,77,62,1000,998,995,6,6,5,13,0.0,108.0
2017,8,6,32,29,27,28,26,25,94,86,68,1003,1002,1001,5,5,3,11,2.03,76.0
2017,8,7,32,28,24,27,26,24,94,84,68,1007,1004,1002,6,5,3,13,7.87,23.0
2017,8,8,32,29,27,27,26,25,94,81,68,1006,1005,1003,6,5,5,16,0.0,28.0
2017,8,9,33,29,26,27,26,25,94,83,71,1007,1005,1003,6,5,4,16,2.03,18.0
2017,8,10,31,28,26,27,26,25,94,89,76,1006,1004,1002,6,5,5,16,4.06,16.0
2017,8,11,30,28,26,28,26,24,94,90,79,1005,1003,1001,5,4,2,19,20.07,256.0
2017,8,12,27,26,25,27,26,24,100,94,87,1006,1004,1003,4,3,1,8,116.08,68.0
2017,8,13,31,28,25,26,25,24,94,89,74,1007,1005,1003,5,4,1,8,25.91,10.0
2017,8,14,31,28,26,27,26,24,94,87,74,1008,1006,1004,6,5,3,10,0.51,13.0
2017,8,15,32,29,26,27,26,24,95,85,68,1006,1004,1002,5,4,3,11,1.02,20.0
2017,8,16,32,29,26,27,26,24,100,87,70,1004,1002,999,5,4,2,10,0.0,64.0
2017,8,17,32,28,25,27,26,24,100,81,68,1002,1000,998,6,5,3,10,0.0,20.0
2017,8,18,33,29,26,27,26,25,94,78,56,1005,1002,1000,6,6,3,13,0.0,24.0
2017,8,19,33,29,26,29,27,25,89,84,65,1007,1005,1003,5,5,5,10,0.0,14.0
2017,8,20,33,29,26,27,26,24,95,77,53,1006,1004,1002,6,6,5,8,20.07,15.0
2017,8,21,33,29,25,26,26,24,96,76,56,1005,1002,999,5,5,3,10,2.03,13.0
2017,8,22,32,29,26,27,26,25,94,84,68,1004,1002,1000,5,5,3,8,0.0,17.0
2017,8,23,33,29,26,27,26,25,95,78,63,1006,1003,1001,6,5,3,8,0.0,22.0
2017,8,24,32,29,26,28,26,24,94,83,66,1005,1003,1000,6,5,3,11,7.87,17.0
2017,8,25,33,29,25,27,26,26,95,80,60,1004,1001,999,5,5,3,6,0.0,18.0
2017,8,26,30,28,27,26,26,25,94,85,74,1002,1000,999,5,5,3,11,0.0,16.0
2017,8,27,34,30,26,27,26,24,92,73,55,1003,1001,998,6,5,3,14,0.0,21.0
2017,8,28,34,30,26,27,26,24,89,72,55,1005,1003,1001,6,6,5,18,0.0,31.0
2017,8,29,33,30,27,27,26,24,89,75,56,1007,1005,1003,6,5,5,16,0.0,31.0
2017,8,30,32,29,27,27,26,25,95,84,63,1007,1005,1003,5,5,3,8,0.51,25.0
2017,8,31,32,29,27,27,26,25,94,85,70,1008,1005,1003,5,4,3,10,1.02,33.0
2017,9,1,29,27,25,26,26,25,96,91,84,1007,1005,1003,5,4,3,11,8.89,175.0
2017,9,2,29,28,26,27,26,25,96,90,77,1006,1004,1002,5,4,2,10,8.89,170.0
2017,9,3,28,27,26,27,26,25,100,95,84,1006,1005,1003,4,3,1,8,1.02,102.0
2017,9,4,33,29,26,27,26,25,94,79,60,1007,1005,1003,5,5,3,5,1.02,95.0
2017,9,6,32,29,26,27,27,25,94,80,65,1008,1006,1004,5,5,3,6,0.0,45.0
2017,9,7,33,30,27,27,26,25,94,79,66,1008,1006,1004,5,5,5,10,0.0,27.0
2017,9,8,31,28,25,27,26,25,100,88,77,1010,1007,1005,5,4,2,8,46.99,31.0
2017,9,9,31,28,26,27,26,25,95,86,68,1009,1007,1004,5,5,3,10,0.0,15.0
2017,9,10,30,28,26,27,25,23,95,85,66,1010,1008,1006,5,5,3,11,39.12,33.0
2017,9,11,32,29,25,26,25,24,100,86,63,1009,1008,1006,6,5,3,11,18.03,258.0
2017,9,12,32,29,26,27,25,24,96,82,68,1010,1008,1006,5,5,3,10,0.0,24.0
2017,9,13,32,29,26,27,26,24,89,81,65,1010,1008,1005,5,5,3,10,0.0,16.0
2017,9,14,32,29,26,27,26,25,95,81,65,1009,1006,1004,5,4,3,8,0.0,18.0
2017,9,15,34,30,26,27,27,25,95,78,60,1007,1004,1001,6,5,3,5,2.03,25.0
2017,9,16,34,31,28,29,27,26,94,76,63,1005,1002,999,6,5,3,11,0.0,69.0
2017,9,17,28,27,25,27,25,24,94,89,76,1005,1003,1001,5,4,3,13,0.0,16.0
2017,9,18,34,29,25,27,25,24,94,83,51,1005,1003,1000,5,4,2,5,12.95,18.0
2017,9,19,31,28,26,26,25,23,94,83,65,1005,1003,1001,5,4,3,13,3.05,12.0
2017,9,20,29,27,26,26,25,24,94,88,80,1007,1006,1003,5,4,3,11,6.1,27.0
2017,9,21,33,29,26,28,26,24,89,80,63,1008,1006,1004,6,5,5,6,0.0,29.0
2017,9,22,33,29,26,27,26,25,95,77,58,1008,1006,1004,6,5,5,5,0.0,37.0
2017,9,23,33,30,27,28,26,24,89,74,58,1009,1007,1004,5,5,4,11,0.0,44.0
2017,9,24,33,29,26,27,26,25,94,79,68,1008,1005,1002,5,5,5,10,5.08,38.0
2017,9,25,34,29,25,28,26,23,94,82,63,1008,1004,1001,6,6,3,10,8.89,29.0
2017,9,26,33,28,24,28,26,24,94,80,60,1008,1005,1002,6,5,2,6,46.99,48.0
2017,9,27,33,29,26,28,26,25,94,82,63,1008,1006,1004,5,4,3,6,2.03,39.0
2017,9,28,33,29,26,27,26,24,94,81,60,1007,1005,1002,5,5,3,8,0.0,49.0
2017,9,29,31,28,25,27,25,23,96,86,65,1009,1006,1004,4,4,3,14,55.12,22.0
2017,9,30,33,29,26,27,26,24,95,78,58,1010,1009,1006,6,6,3,11,1.02,21.0
2017,10,1,33,29,26,27,26,24,94,78,58,1010,1008,1005,6,5,5,8,1.02,171.0
2017,10,2,33,30,27,27,26,24,89,74,60,1009,1006,1004,6,5,5,5,0.0,296.0
2017,10,3,32,29,26,27,26,24,89,73,58,1009,1006,1004,5,5,5,6,0.0,105.0
2017,10,4,34,30,27,28,26,25,89,77,62,1009,1006,1004,5,5,5,6,0.25,102.0
2017,10,6,33,30,27,26,25,24,94,79,58,1009,1007,1005,6,5,3,6,0.0,41.0
2017,10,7,32,29,26,26,24,23,96,79,56,1009,1007,1006,5,5,5,8,0.0,24.0
2017,10,8,30,28,25,25,24,23,89,79,68,1009,1007,1005,6,5,5,11,0.0,28.0
2017,10,9,32,28,24,26,24,23,91,79,53,1008,1006,1005,5,5,4,8,7.87,16.0
2017,10,10,34,29,25,26,25,24,96,73,53,1008,1006,1004,6,6,5,2,0.0,40.0
2017,10,11,33,30,27,27,26,23,94,76,49,1007,1005,1002,6,5,5,6,0.0,165.0
2017,10,12,32,29,26,26,26,25,95,82,63,1008,1005,1003,5,5,3,5,0.0,34.0
2017,10,13,33,30,27,26,26,24,89,75,58,1007,1005,1003,6,5,5,2,0.0,39.0
2017,10,14,33,29,26,26,25,24,94,73,53,1007,1005,1002,6,6,5,3,0.0,54.0
2017,10,15,32,29,27,27,26,24,94,76,62,1007,1005,1003,6,6,5,3,0.0,131.0
2017,10,16,34,30,26,26,26,25,94,76,63,1007,1004,1001,5,5,5,3,0.0,52.0
2017,10,17,34,30,26,27,26,24,89,75,63,1006,1004,1002,6,5,5,6,0.0,45.0
2017,10,18,33,29,26,26,26,25,94,81,56,1008,1006,1004,5,5,5,2,1.02,24.0
2017,10,19,33,29,26,26,25,23,96,79,53,1009,1007,1005,5,5,5,5,7.11,21.0
2017,10,20,27,26,24,25,24,23,94,87,72,1011,1008,1006,5,4,3,13,7.87,18.0
2017,10,21,27,26,25,25,24,23,94,88,75,1010,1004,1001,5,3,1,29,39.88,19.0
2017,10,22,29,27,25,26,22,21,88,75,59,1008,1006,1004,6,5,3,16,0.0,11.0
2017,10,23,31,27,23,24,23,22,89,77,61,1011,1008,1007,5,5,3,2,0.0,39.0
2017,10,24,31,27,24,25,24,23,100,79,62,1013,1011,1010,5,4,0,2,0.0,112.0
2017,10,25,31,27,24,25,23,23,94,74,62,1015,1013,1011,5,4,1,2,0.0,76.0
2017,10,26,32,28,25,26,23,20,94,71,55,1015,1012,1010,5,5,2,2,0.0,75.0
2017,10,27,32,27,23,22,19,14,94,62,33,1013,1011,1009,6,5,4,3,0.0,125.0
2017,10,28,31,26,21,24,20,12,88,67,21,1014,1012,1010,4,4,3,0,0.0,118.0
2017,10,29,26,22,19,23,21,19,94,82,64,1015,1014,1012,5,4,3,5,5.08,82.0
2017,10,30,25,23,21,21,19,18,91,79,67,1016,1014,1011,5,4,3,14,4.06,23.0
2017,10,31,28,24,21,22,21,18,89,76,54,1013,1012,1010,6,5,3,6,0.0,43.0
2017,11,1,29,26,23,23,22,21,94,83,66,1015,1013,1010,6,5,3,2,0.25,179.0
2017,11,2,31,27,23,24,23,21,94,79,56,1013,1011,1008,5,4,0,2,0.0,293.0
2017,11,3,32,28,23,24,23,22,97,76,58,1012,1010,1008,5,4,0,3,0.0,74.0
2017,11,4,33,28,23,25,23,19,94,70,37,1013,1011,1009,6,5,2,0,0.0,126.0
2017,11,6,32,27,22,24,22,19,89,70,39,1013,1010,1008,5,5,3,5,0.0,34.0
2017,11,7,32,29,25,24,22,21,89,68,44,1012,1010,1009,5,5,5,5,0.0,22.0
2017,11,8,32,27,22,23,22,20,94,75,47,1013,1011,1009,5,4,3,5,0.0,25.0
2017,11,9,31,27,22,24,21,18,97,73,42,1012,1010,1008,5,4,0,3,0.0,18.0
2017,11,10,31,26,21,23,21,19,95,72,39,1013,1010,1008,6,5,0,2,0.0,32.0
2017,11,11,32,27,21,22,19,17,89,63,35,1013,1010,1008,6,5,3,5,0.0,148.0
2017,11,12,32,27,22,26,22,20,94,71,56,1010,1009,1007,5,5,3,5,0.0,31.0
2017,11,13,32,27,23,26,21,11,90,68,21,1011,1008,1007,5,4,3,8,0.0,87.0
2017,11,14,34,29,23,24,22,18,94,65,32,1011,1009,1006,5,5,2,6,0.0,99.0
2017,11,15,30,27,24,26,24,22,92,82,68,1012,1010,1008,4,4,3,5,14.99,107.0
2017,11,16,28,26,23,25,24,21,94,83,71,1011,1010,1009,5,4,3,11,14.99,48.0
2017,11,17,28,26,24,25,24,23,92,82,72,1012,1010,1009,4,4,3,2,0.25,44.0
2017,11,18,32,27,23,26,24,21,100,75,46,1012,1010,1008,5,4,0,6,0.0,68.0
2017,11,19,32,28,24,24,23,22,89,71,56,1012,1010,1008,4,4,3,8,0.0,46.0
2017,11,20,31,27,23,24,20,18,89,62,44,1013,1010,1008,5,4,3,10,0.0,46.0
2017,11,21,31,27,22,22,19,15,86,61,32,1013,1010,1008,4,4,3,18,0.0,140.0
2017,11,22,29,26,22,20,19,16,78,63,48,1011,1009,1006,4,3,3,14,0.0,186.0
2017,11,23,29,24,19,20,17,15,73,57,37,1011,1009,1007,4,3,2,11,0.0,165.0
2017,11,24,30,26,21,21,17,14,83,61,30,1013,1010,1008,4,4,3,11,0.0,169.0
2017,11,25,30,24,19,19,17,12,94,64,37,1014,1012,1010,5,5,3,6,0.0,174.0
2017,11,26,30,24,19,18,16,14,88,64,40,1015,1013,1011,5,4,3,8,0.0,200.0
2017,11,27,29,23,18,19,17,14,97,68,32,1014,1012,1009,4,3,1,3,0.0,183.0
2017,11,28,29,23,18,19,17,16,94,66,38,1014,1012,1010,4,4,3,2,0.0,190.0
2017,11,29,29,23,17,19,17,15,94,70,40,1016,1013,1011,4,4,2,6,0.0,199.0
2017,11,30,28,23,19,19,18,15,94,67,37,1014,1012,1009,5,5,3,11,0.0,150.0
2017,12,1,28,22,17,20,17,15,94,70,38,1014,1012,1009,5,4,3,5,0.0,195.0
2017,12,2,29,23,18,18,17,15,94,69,34,1015,1014,1012,5,3,2,3,0.0,208.0
2017,12,3,28,23,18,19,17,13,94,67,37,1013,1012,1010,5,4,3,6,0.0,122.0
2017,12,4,28,22,16,18,17,16,100,71,44,1014,1012,1009,6,4,2,6,0.0,168.0
2017,12,6,27,21,15,25,17,13,94,72,42,1013,1010,1009,4,3,0,3,0.0,14.0
2017,12,7,29,22,16,22,17,13,89,70,32,1012,1010,1000,5,4,3,10,0.0,23.0
2017,12,8,26,22,19,24,19,17,96,82,67,1013,1011,1010,5,4,3,8,1.02,13.0
2017,12,9,26,22,19,24,23,20,97,91,83,1013,1011,1009,5,4,3,3,1.02,13.0
2017,12,10,29,27,23,24,23,22,94,80,61,1013,1011,1009,5,5,3,8,0.51,26.0
2017,12,11,25,24,23,24,23,21,97,91,83,1013,1012,1010,5,4,3,11,0.0,138.0
2017,12,12,28,24,21,22,21,17,94,79,59,1015,1013,1011,4,3,1,6,0.0,88.0
2017,12,13,29,24,19,22,19,17,94,71,37,1016,1013,1011,4,3,0,6,0.0,133.0
2017,12,14,29,24,19,21,18,15,94,65,34,1016,1014,1012,4,3,1,6,0.0,178.0
2017,12,15,27,22,17,19,14,10,94,56,23,1016,1014,1012,5,4,2,8,0.0,165.0
2017,12,16,26,21,16,17,16,15,94,70,42,1017,1015,1013,4,3,2,10,0.0,188.0
2017,12,17,27,22,16,18,16,15,88,67,37,1018,1016,1013,5,4,3,6,0.0,141.0
2017,12,18,27,22,18,22,19,16,94,79,54,1017,1016,1014,4,3,1,3,0.0,143.0
2017,12,19,26,21,17,21,18,16,94,80,52,1018,1016,1014,4,2,0,3,0.0,155.0
2017,12,20,25,21,17,21,19,18,97,84,67,1020,1017,1015,3,2,0,3,0.0,167.0
2017,12,21,27,22,17,21,18,17,93,75,46,1019,1016,1015,4,4,3,8,0.0,167.0
2017,12,22,27,22,17,19,18,16,94,76,52,1018,1015,1010,4,3,1,2,0.0,170.0
2017,12,23,26,22,17,19,18,17,94,73,48,1014,1012,1010,4,3,0,3,0.0,103.0
2017,12,24,27,22,17,18,17,16,88,69,54,1014,1012,1010,4,3,1,6,0.0,127.0
2017,12,25,26,21,16,19,17,16,94,73,44,1014,1012,1010,4,3,0,6,0.0,131.0
2017,12,26,27,22,18,19,16,13,94,67,37,1014,1012,1010,4,3,1,8,0.0,108.0
2017,12,27,28,23,18,19,17,17,88,71,48,1015,1013,1011,4,4,1,8,0.0,124.0
2017,12,28,28,22,17,18,16,14,94,68,34,1014,1013,1012,5,4,3,2,0.0,186.0
2017,12,29,29,23,17,17,16,14,94,66,30,1016,1014,1012,4,4,2,5,0.0,171.0
2017,12,30,30,23,17,20,17,15,94,62,30,1019,1013,1011,5,4,2,5,0.0,140.0
2017,12,31,29,24,19,20,18,16,93,68,37,1014,1012,1009,4,4,3,2,0.0,122.0
